Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;;
Bretagne;Données définitives;04/01/2019;07:00;3938;257;-;256;0;8;-55;36;3436;ND;ND
Bretagne;Données définitives;04/01/2019;07:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;07:30;4106;257;-;289;0;8;-55;35;3571;ND;ND
Bretagne;Données définitives;04/01/2019;07:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;08:00;4196;259;-;267;0;8;-53;34;3681;ND;ND
Bretagne;Données définitives;04/01/2019;08:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;08:30;4304;260;-;248;0;8;-1;36;3752;ND;ND
Bretagne;Données définitives;04/01/2019;08:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;09:00;4387;260;-;232;0;10;0;35;3850;ND;ND
Bretagne;Données définitives;04/01/2019;09:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;09:30;4382;261;-;228;2;80;-1;36;3777;ND;ND
Bretagne;Données définitives;04/01/2019;09:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;10:00;4400;261;-;222;9;119;-1;36;3753;ND;ND
Bretagne;Données définitives;04/01/2019;10:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;10:30;4333;262;-;206;23;148;-1;36;3659;ND;ND
Bretagne;Données définitives;04/01/2019;10:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;11:00;4266;262;-;150;41;179;-1;35;3600;ND;ND
Bretagne;Données définitives;04/01/2019;11:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;11:30;4222;262;-;106;63;173;-1;35;3584;ND;ND
Bretagne;Données définitives;04/01/2019;11:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;12:00;4182;262;-;67;79;177;-1;35;3564;ND;ND
Bretagne;Données définitives;04/01/2019;12:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;12:30;4170;262;-;55;90;179;-1;37;3548;ND;ND
Bretagne;Données définitives;04/01/2019;12:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;13:00;4142;263;-;56;97;179;-1;36;3512;ND;ND
Bretagne;Données définitives;04/01/2019;13:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;13:30;3924;262;-;63;102;175;-1;37;3285;ND;ND
Bretagne;Données définitives;04/01/2019;13:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;14:00;3823;262;-;64;105;125;-1;35;3232;ND;ND
Bretagne;Données définitives;04/01/2019;14:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;14:30;3717;262;-;74;105;84;-1;36;3157;ND;ND
Bretagne;Données définitives;04/01/2019;14:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;15:00;3573;260;-;82;97;48;-1;35;3052;ND;ND
Bretagne;Données définitives;04/01/2019;15:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;15:30;3495;263;-;82;89;17;-1;35;3011;ND;ND
Bretagne;Données définitives;04/01/2019;15:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;16:00;3510;263;-;79;75;9;0;35;3049;ND;ND
Bretagne;Données définitives;04/01/2019;16:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;16:30;3496;263;-;64;57;9;-1;36;3068;ND;ND
Bretagne;Données définitives;04/01/2019;16:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;17:00;3543;263;-;58;31;9;-1;36;3148;ND;ND
Bretagne;Données définitives;04/01/2019;17:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;17:30;3629;263;-;70;9;9;-1;35;3244;ND;ND
Bretagne;Données définitives;04/01/2019;17:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;18:00;3904;264;-;96;3;10;-1;36;3496;ND;ND
Bretagne;Données définitives;04/01/2019;18:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;18:30;4036;268;-;124;0;13;-23;36;3617;ND;ND
Bretagne;Données définitives;04/01/2019;18:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;19:00;4131;268;-;140;0;13;-47;36;3721;ND;ND
Bretagne;Données définitives;04/01/2019;19:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;19:30;4081;269;-;154;0;13;-54;36;3662;ND;ND
Bretagne;Données définitives;04/01/2019;19:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;20:00;3987;269;-;160;0;13;-56;35;3565;ND;ND
Bretagne;Données définitives;04/01/2019;20:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;20:30;3866;266;-;166;0;9;-55;36;3445;ND;ND
Bretagne;Données définitives;04/01/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;21:00;3776;262;-;159;0;9;-1;36;3311;ND;ND
Bretagne;Données définitives;04/01/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;21:30;3663;262;-;158;0;8;-1;34;3201;ND;ND
Bretagne;Données définitives;04/01/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;22:00;3791;263;-;148;0;77;-1;35;3269;ND;ND
Bretagne;Données définitives;04/01/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;22:30;3750;264;-;137;0;130;-1;35;3185;ND;ND
Bretagne;Données définitives;04/01/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;23:00;4006;265;-;116;0;157;-1;35;3434;ND;ND
Bretagne;Données définitives;04/01/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;04/01/2019;23:30;3825;266;-;99;0;186;-1;34;3242;ND;ND
Bretagne;Données définitives;04/01/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;00:00;4108;266;-;91;0;184;-1;36;3531;ND;ND
Bretagne;Données définitives;05/01/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;00:30;3976;267;-;85;0;187;-1;36;3403;ND;ND
Bretagne;Données définitives;05/01/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;01:00;3734;266;-;74;0;187;-1;36;3171;ND;ND
Bretagne;Données définitives;05/01/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;01:30;3601;262;-;59;0;185;-1;36;3059;ND;ND
Bretagne;Données définitives;05/01/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;02:00;3701;260;-;52;0;171;-1;36;3182;ND;ND
Bretagne;Données définitives;05/01/2019;02:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;02:30;3563;260;-;43;0;128;-1;36;3097;ND;ND
Bretagne;Données définitives;05/01/2019;02:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;03:00;3405;260;-;34;0;79;-1;35;2998;ND;ND
Bretagne;Données définitives;05/01/2019;03:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;03:30;3323;260;-;28;0;31;-1;36;2968;ND;ND
Bretagne;Données définitives;05/01/2019;03:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;04:00;3252;260;-;24;0;6;-1;35;2927;ND;ND
Bretagne;Données définitives;05/01/2019;04:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;04:30;3239;259;-;24;0;6;-1;36;2915;ND;ND
Bretagne;Données définitives;05/01/2019;04:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;05:00;3229;259;-;21;0;6;-1;37;2908;ND;ND
Bretagne;Données définitives;05/01/2019;05:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;05:30;3282;259;-;23;0;7;-1;36;2958;ND;ND
Bretagne;Données définitives;05/01/2019;05:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;06:00;3320;259;-;27;0;8;-1;36;2990;ND;ND
Bretagne;Données définitives;05/01/2019;06:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;06:30;3446;255;-;33;0;8;-1;37;3114;ND;ND
Bretagne;Données définitives;05/01/2019;06:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;07:00;3495;255;-;28;0;8;-55;37;3222;ND;ND
Bretagne;Données définitives;05/01/2019;07:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;07:30;3591;259;-;24;0;8;-56;36;3319;ND;ND
Bretagne;Données définitives;05/01/2019;07:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;08:00;3653;259;-;21;0;8;-56;36;3384;ND;ND
Bretagne;Données définitives;05/01/2019;08:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;08:30;3725;259;-;16;0;8;-56;36;3462;ND;ND
Bretagne;Données définitives;05/01/2019;08:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;09:00;3774;259;-;13;0;10;0;37;3456;ND;ND
Bretagne;Données définitives;05/01/2019;09:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;09:30;3806;255;-;10;0;7;0;37;3497;ND;ND
Bretagne;Données définitives;05/01/2019;09:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;10:00;3875;255;-;6;3;78;-1;38;3497;ND;ND
Bretagne;Données définitives;05/01/2019;10:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;10:30;3848;254;-;3;6;122;-1;37;3427;ND;ND
Bretagne;Données définitives;05/01/2019;10:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;11:00;3850;259;-;3;10;158;-1;36;3385;ND;ND
Bretagne;Données définitives;05/01/2019;11:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;11:30;3849;259;-;2;14;176;-1;36;3363;ND;ND
Bretagne;Données définitives;05/01/2019;11:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;12:00;3867;258;-;3;17;176;-1;36;3378;ND;ND
Bretagne;Données définitives;05/01/2019;12:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;12:30;3944;258;-;5;19;179;-1;37;3447;ND;ND
Bretagne;Données définitives;05/01/2019;12:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;13:00;4022;259;-;7;20;183;-1;36;3519;ND;ND
Bretagne;Données définitives;05/01/2019;13:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;13:30;3844;259;-;8;21;187;-1;36;3334;ND;ND
Bretagne;Données définitives;05/01/2019;13:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;14:00;3757;257;-;13;21;189;-1;37;3242;ND;ND
Bretagne;Données définitives;05/01/2019;14:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;14:30;3688;257;-;14;21;183;-1;38;3177;ND;ND
Bretagne;Données définitives;05/01/2019;14:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;15:00;3556;259;-;18;19;139;-1;38;3084;ND;ND
Bretagne;Données définitives;05/01/2019;15:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;15:30;3497;259;-;17;17;85;-1;35;3085;ND;ND
Bretagne;Données définitives;05/01/2019;15:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;16:00;3490;260;-;20;13;34;-1;34;3131;ND;ND
Bretagne;Données définitives;05/01/2019;16:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;16:30;3470;260;-;23;9;8;-1;35;3135;ND;ND
Bretagne;Données définitives;05/01/2019;16:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;17:00;3501;260;-;27;4;8;0;36;3166;ND;ND
Bretagne;Données définitives;05/01/2019;17:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;17:30;3561;260;-;24;1;8;-1;37;3231;ND;ND
Bretagne;Données définitives;05/01/2019;17:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;18:00;3749;261;-;24;0;10;-1;37;3417;ND;ND
Bretagne;Données définitives;05/01/2019;18:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;18:30;3813;265;-;25;0;13;-1;38;3473;ND;ND
Bretagne;Données définitives;05/01/2019;18:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;19:00;3877;265;-;25;0;13;-2;36;3539;ND;ND
Bretagne;Données définitives;05/01/2019;19:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;19:30;3814;266;-;22;0;13;-56;36;3532;ND;ND
Bretagne;Données définitives;05/01/2019;19:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;20:00;3691;266;-;27;0;13;-56;37;3404;ND;ND
Bretagne;Données définitives;05/01/2019;20:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;20:30;3587;266;-;21;0;9;-56;37;3309;ND;ND
Bretagne;Données définitives;05/01/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;21:00;3463;266;-;19;0;9;-56;37;3188;ND;ND
Bretagne;Données définitives;05/01/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;21:30;3374;266;-;14;0;8;-1;35;3051;ND;ND
Bretagne;Données définitives;05/01/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;22:00;3471;266;-;11;0;8;-1;36;3150;ND;ND
Bretagne;Données définitives;05/01/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;22:30;3449;266;-;9;0;82;-1;37;3055;ND;ND
Bretagne;Données définitives;05/01/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;23:00;3695;266;-;6;0;124;-1;37;3263;ND;ND
Bretagne;Données définitives;05/01/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;05/01/2019;23:30;3530;266;-;10;0;158;-1;36;3061;ND;ND
Bretagne;Données définitives;05/01/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;00:00;3807;266;-;10;0;175;-1;36;3321;ND;ND
Bretagne;Données définitives;06/01/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;00:30;3680;266;-;18;0;174;-1;37;3186;ND;ND
Bretagne;Données définitives;06/01/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;01:00;3437;266;-;21;0;179;-1;37;2934;ND;ND
Bretagne;Données définitives;06/01/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;01:30;3300;262;-;22;0;182;-1;39;2797;ND;ND
Bretagne;Données définitives;06/01/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;02:00;3395;260;-;22;0;187;-1;39;2889;ND;ND
Bretagne;Données définitives;06/01/2019;02:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;02:30;3247;259;-;18;0;186;-1;38;2746;ND;ND
Bretagne;Données définitives;06/01/2019;02:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;03:00;3081;260;-;21;0;164;-1;38;2600;ND;ND
Bretagne;Données définitives;06/01/2019;03:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;03:30;2969;260;-;14;0;110;-1;38;2548;ND;ND
Bretagne;Données définitives;06/01/2019;03:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;04:00;2913;260;-;12;0;56;-1;38;2548;ND;ND
Bretagne;Données définitives;06/01/2019;04:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;04:30;2877;259;-;9;0;14;-1;36;2560;ND;ND
Bretagne;Données définitives;06/01/2019;04:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;05:00;2857;259;-;7;0;6;-1;37;2548;ND;ND
Bretagne;Données définitives;06/01/2019;05:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;05:30;2880;259;-;10;0;6;-1;37;2570;ND;ND
Bretagne;Données définitives;06/01/2019;05:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;06:00;2879;259;-;7;0;6;-1;38;2569;ND;ND
Bretagne;Données définitives;06/01/2019;06:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;06:30;2975;259;-;7;0;6;-1;36;2668;ND;ND
Bretagne;Données définitives;06/01/2019;06:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;07:00;3000;259;-;9;0;6;-1;35;2692;ND;ND
Bretagne;Données définitives;06/01/2019;07:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;07:30;3077;259;-;12;0;6;-4;35;2769;ND;ND
Bretagne;Données définitives;06/01/2019;07:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;08:00;3102;259;-;11;0;6;-54;36;2845;ND;ND
Bretagne;Données définitives;06/01/2019;08:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;08:30;3181;259;-;14;0;8;-55;36;2920;ND;ND
Bretagne;Données définitives;06/01/2019;08:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;09:00;3202;258;-;15;0;8;-56;35;2941;ND;ND
Bretagne;Données définitives;06/01/2019;09:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;09:30;3247;259;-;10;0;6;0;35;2938;ND;ND
Bretagne;Données définitives;06/01/2019;09:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;10:00;3338;259;-;8;0;6;-1;36;3029;ND;ND
Bretagne;Données définitives;06/01/2019;10:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;10:30;3381;250;-;6;2;66;-1;35;3023;ND;ND
Bretagne;Données définitives;06/01/2019;10:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;11:00;3441;251;-;6;3;112;-1;36;3034;ND;ND
Bretagne;Données définitives;06/01/2019;11:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;11:30;3484;251;-;6;6;151;-1;36;3036;ND;ND
Bretagne;Données définitives;06/01/2019;11:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;12:00;3568;251;-;4;7;174;-1;36;3096;ND;ND
Bretagne;Données définitives;06/01/2019;12:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;12:30;3697;255;-;4;9;174;-1;37;3220;ND;ND
Bretagne;Données définitives;06/01/2019;12:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;13:00;3775;253;-;3;10;176;-1;36;3298;ND;ND
Bretagne;Données définitives;06/01/2019;13:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;13:30;3576;249;-;6;10;181;-1;36;3095;ND;ND
Bretagne;Données définitives;06/01/2019;13:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;14:00;3433;254;-;8;10;183;-1;36;2943;ND;ND
Bretagne;Données définitives;06/01/2019;14:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;14:30;3326;254;-;11;9;186;-1;37;2829;ND;ND
Bretagne;Données définitives;06/01/2019;14:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;15:00;3200;254;-;13;8;186;-1;37;2702;ND;ND
Bretagne;Données définitives;06/01/2019;15:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;15:30;3143;256;-;15;8;142;-1;37;2686;ND;ND
Bretagne;Données définitives;06/01/2019;15:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;16:00;3120;254;-;17;6;108;-1;36;2700;ND;ND
Bretagne;Données définitives;06/01/2019;16:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;16:30;3094;257;-;21;4;53;-1;37;2724;ND;ND
Bretagne;Données définitives;06/01/2019;16:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;17:00;3130;258;-;25;2;11;-1;36;2799;ND;ND
Bretagne;Données définitives;06/01/2019;17:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;17:30;3180;258;-;32;0;6;-1;37;2846;ND;ND
Bretagne;Données définitives;06/01/2019;17:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;18:00;3377;259;-;38;0;6;-1;37;3039;ND;ND
Bretagne;Données définitives;06/01/2019;18:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;18:30;3494;265;-;40;0;6;-1;37;3146;ND;ND
Bretagne;Données définitives;06/01/2019;18:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;19:00;3586;265;-;40;0;6;-1;38;3237;ND;ND
Bretagne;Données définitives;06/01/2019;19:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;19:30;3558;266;-;38;0;6;-1;38;3210;ND;ND
Bretagne;Données définitives;06/01/2019;19:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;20:00;3503;266;-;43;0;6;-33;38;3182;ND;ND
Bretagne;Données définitives;06/01/2019;20:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;20:30;3395;266;-;45;0;6;-51;38;3091;ND;ND
Bretagne;Données définitives;06/01/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;21:00;3291;266;-;56;0;6;-53;38;2978;ND;ND
Bretagne;Données définitives;06/01/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;21:30;3194;266;-;68;0;6;-30;37;2847;ND;ND
Bretagne;Données définitives;06/01/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;22:00;3275;266;-;80;0;6;-1;38;2886;ND;ND
Bretagne;Données définitives;06/01/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;22:30;3228;266;-;78;0;7;-1;38;2840;ND;ND
Bretagne;Données définitives;06/01/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;23:00;3472;266;-;80;0;75;-1;38;3014;ND;ND
Bretagne;Données définitives;06/01/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;06/01/2019;23:30;3306;266;-;87;0;121;-1;37;2797;ND;ND
Bretagne;Données définitives;06/01/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;00:00;3579;266;-;81;0;153;-1;37;3044;ND;ND
Bretagne;Données définitives;07/01/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;00:30;3479;265;-;75;0;171;-1;37;2931;ND;ND
Bretagne;Données définitives;07/01/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;01:00;3260;266;-;74;0;167;-1;38;2716;ND;ND
Bretagne;Données définitives;07/01/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;01:30;3135;261;-;68;0;169;-1;37;2601;ND;ND
Bretagne;Données définitives;07/01/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;02:00;3245;259;-;69;0;168;-1;37;2712;ND;ND
Bretagne;Données définitives;07/01/2019;02:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;02:30;3107;259;-;71;0;174;-1;37;2568;ND;ND
Bretagne;Données définitives;07/01/2019;02:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;03:00;2924;259;-;65;0;176;-1;37;2387;ND;ND
Bretagne;Données définitives;07/01/2019;03:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;03:30;2862;259;-;58;0;170;-1;35;2341;ND;ND
Bretagne;Données définitives;07/01/2019;03:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;04:00;2807;259;-;61;0;121;-1;35;2332;ND;ND
Bretagne;Données définitives;07/01/2019;04:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;04:30;2822;258;-;59;0;69;-1;35;2402;ND;ND
Bretagne;Données définitives;07/01/2019;04:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;05:00;2831;254;-;60;0;23;-1;36;2459;ND;ND
Bretagne;Données définitives;07/01/2019;05:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;07/01/2019;05:30;2977;254;-;55;0;6;-1;35;2628;ND;ND
Bretagne;Données définitives;07/01/2019;05:45;;;;;;;;;;ND;ND
